# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
ar	USD	standard	standard	noCurrency	-5.0E12	‏‎-5,000,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E12	‏‎-1,500,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E12	‏‎-1,000,000,000,000.00 
ar	USD	standard	standard	noCurrency	-5.0E11	‏‎-500,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E11	‏‎-150,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E11	‏‎-100,000,000,000.00 
ar	USD	standard	standard	noCurrency	-5.0E10	‏‎-50,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E10	‏‎-15,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E10	‏‎-10,000,000,000.00 
ar	USD	standard	standard	noCurrency	-5.0E9	‏‎-5,000,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E9	‏‎-1,500,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E9	‏‎-1,000,000,000.00 
ar	USD	standard	standard	noCurrency	-5.0E8	‏‎-500,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E8	‏‎-150,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E8	‏‎-100,000,000.00 
ar	USD	standard	standard	noCurrency	-5.0E7	‏‎-50,000,000.00 
ar	USD	standard	standard	noCurrency	-1.5E7	‏‎-15,000,000.00 
ar	USD	standard	standard	noCurrency	-1.0E7	‏‎-10,000,000.00 
ar	USD	standard	standard	noCurrency	-5000000.0	‏‎-5,000,000.00 
ar	USD	standard	standard	noCurrency	-1500000.0	‏‎-1,500,000.00 
ar	USD	standard	standard	noCurrency	-1234567.0	‏‎-1,234,567.00 
ar	USD	standard	standard	noCurrency	-1234565.0	‏‎-1,234,565.00 
ar	USD	standard	standard	noCurrency	-1000000.0	‏‎-1,000,000.00 
ar	USD	standard	standard	noCurrency	-999999.9	‏‎-999,999.90 
ar	USD	standard	standard	noCurrency	-500000.0	‏‎-500,000.00 
ar	USD	standard	standard	noCurrency	-150000.0	‏‎-150,000.00 
ar	USD	standard	standard	noCurrency	-100000.0	‏‎-100,000.00 
ar	USD	standard	standard	noCurrency	-50000.0	‏‎-50,000.00 
ar	USD	standard	standard	noCurrency	-15000.0	‏‎-15,000.00 
